Unnamed: 0,39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
6921,49, Private,118343, Some-college,10, Separated, Adm-clerical, Unmarried, White, Female,0,0,30.0, United-States, <=50K
7001,37, Private,441438, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40.0, United-States, <=50K
2045,41, Private,306285, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1848,55.0, United-States, >50K
26418,42, Private,175725, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, United-States, >50K
17274,44, Private,108892, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50.0, United-States, >50K
13276,57, Local-gov,479507, Bachelors,13, Divorced, Tech-support, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
25922,27, Self-emp-not-inc,132829, 9th,5, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40.0, United-States, <=50K
18589,35, Self-emp-not-inc,215463, 10th,6, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50.0, United-States, <=50K
6041,22, Self-emp-not-inc,131746, Some-college,10, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,35.0, United-States, <=50K
923,38, State-gov,102308, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,45.0, United-States, <=50K
31357,23, Private,59178, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40.0, United-States, <=50K
13191,42, Private,144013, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, United-States, >50K
22220,35, Private,306639, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40.0, United-States, <=50K
5508,24, Private,257250, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20.0, United-States, <=50K
29448,46, Private,189744, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45.0, United-States, >50K
18639,18, Private,135494, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20.0, United-States, <=50K
23424,57, Private,183810, Doctorate,16, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35.0, United-States, <=50K
4094,35, Private,58395, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, <=50K
12187,39, Private,126129, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45.0, United-States, >50K
29005,23, Private,149770, Masters,14, Never-married, Prof-specialty, Own-child, White, Female,0,0,35.0, United-States, <=50K
25104,53, Local-gov,164170, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40.0, United-States, >50K
25763,35, Private,140389, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,16.0, United-States, <=50K
14740,32, Private,52973, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30.0, United-States, >50K
22552,58, Local-gov,156089, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,20.0, United-States, <=50K
17199,43, Private,102998, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, <=50K
29754,45, Private,91189, HS-grad,9, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40.0, United-States, >50K
13287,26, Private,701741, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,44.0, United-States, >50K
2938,36, Federal-gov,212619, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50.0, United-States, <=50K
9040,38, Private,73928, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, <=50K
23646,29, Private,56724, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,48.0, United-States, <=50K
10670,51, Private,12582, Assoc-acdm,12, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,24.0, United-States, <=50K
10768,63, Private,272265, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,24.0, United-States, <=50K
6487,29, Private,361922, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
5960,22, Private,399586, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,15.0, United-States, <=50K
12757,32, Private,143062, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,18.0, United-States, <=50K
19880,45, State-gov,138852, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55.0, United-States, >50K
12050,25, Private,158346, Assoc-acdm,12, Never-married, Adm-clerical, Own-child, White, Female,0,0,38.0, United-States, <=50K
8808,46, Federal-gov,310773, HS-grad,9, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40.0, Peru, <=50K
30811,26, Private,124827, Bachelors,13, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,55.0, United-States, <=50K
30851,25, Self-emp-not-inc,174880, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,70.0, United-States, <=50K
1365,28, Private,124963, HS-grad,9, Never-married, Craft-repair, Own-child, White, Female,0,0,40.0, United-States, <=50K
23116,37, Private,29848, 9th,5, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40.0, United-States, <=50K
30967,63, Self-emp-not-inc,55213, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, United-States, >50K
7589,56, Private,249368, Bachelors,13, Widowed, Sales, Unmarried, White, Female,3325,0,35.0, United-States, <=50K
12354,60, Private,152240, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60.0, Mexico, <=50K
23485,37, Private,1152444, HS-grad,9, Divorced, Other-service, Unmarried, White, Male,0,0,40.0, United-States, <=50K
16741,34, Private,404533, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,45.0, United-States, >50K
12241,39, Self-emp-not-inc,99352, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,44.0, United-States, >50K
7691,33, Private,69333, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40.0, United-States, <=50K
27551,45, Self-emp-not-inc,111277, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40.0, United-States, <=50K
4264,43, Self-emp-inc,195627, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50.0, United-States, <=50K
16936,46, Self-emp-not-inc,42435, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, United-States, <=50K
19566,46, Self-emp-not-inc,356089, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, United-States, <=50K
12508,55, Self-emp-not-inc,42356, 11th,7, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50.0, United-States, <=50K
29018,22, Self-emp-not-inc,31172, 10th,6, Never-married, Craft-repair, Own-child, White, Male,0,0,30.0, United-States, <=50K
16428,30, Private,176992, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40.0, United-States, <=50K
13987,42, Private,72590, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,45.0, United-States, <=50K
2696,53, Private,154587, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,24.0, United-States, <=50K
8872,42, Private,117778, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50.0, United-States, >50K
27252,35, Private,56920, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60.0, United-States, >50K
22138,18, Private,431153, 10th,6, Never-married, Sales, Own-child, White, Female,0,0,20.0, United-States, <=50K
2925,35, Private,420537, HS-grad,9, Widowed, Exec-managerial, Unmarried, White, Female,0,0,35.0, United-States, <=50K
2936,46, Private,264660, HS-grad,9, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40.0, United-States, <=50K
10608,43, Private,204209, Assoc-acdm,12, Divorced, Craft-repair, Unmarried, White, Female,0,0,35.0, United-States, <=50K
24024,43, Private,225291, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,52.0, United-States, >50K
26465,46, Private,124795, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45.0, United-States, >50K
27355,34, Private,34190, Masters,14, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
9161,33, Private,268620, Some-college,10, Married-civ-spouse, Other-service, Wife, White, Female,0,0,16.0, United-States, <=50K
8530,36, Private,181745, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35.0, United-States, <=50K
29253,22, Private,162166, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,80.0, ?, <=50K
25329,25, Private,179410, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60.0, United-States, <=50K
23410,29, Private,14364, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55.0, United-States, >50K
342,47, Private,71901, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40.0, United-States, >50K
16589,51, Private,91705, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30.0, United-States, >50K
3444,37, Private,151294, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, United-States, <=50K
8401,22, Private,390319, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, United-States, <=50K
5796,35, Private,210085, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, <=50K
29358,40, Private,91417, Bachelors,13, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
22945,24, Private,173495, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40.0, United-States, <=50K
20538,18, Private,209034, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,45.0, United-States, <=50K
1048,46, Private,32028, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
29717,41, Private,53833, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,4650,0,50.0, United-States, <=50K
31628,38, Local-gov,224894, HS-grad,9, Separated, Exec-managerial, Unmarried, White, Female,0,0,40.0, United-States, <=50K
21519,20, Private,132791, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,25.0, United-States, <=50K
2806,40, Private,120617, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
32347,74, Self-emp-not-inc,91856, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40.0, United-States, >50K
3184,60, Private,152148, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Female,0,0,50.0, United-States, <=50K
9562,36, Private,198613, Some-college,10, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,42.0, United-States, <=50K
28036,27, Private,101299, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,45.0, United-States, <=50K
13100,42, Private,31601, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60.0, United-States, <=50K
14608,46, Private,130302, HS-grad,9, Separated, Exec-managerial, Not-in-family, White, Female,0,0,45.0, United-States, <=50K
15682,58, Local-gov,104196, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35.0, United-States, <=50K
12203,17, Private,127583, HS-grad,9, Never-married, Prof-specialty, Own-child, White, Male,0,0,50.0, United-States, <=50K
15229,23, Private,461352, HS-grad,9, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40.0, United-States, <=50K
27207,26, Private,200471, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Male,0,0,48.0, United-States, <=50K
16942,40, State-gov,141709, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40.0, United-States, <=50K
26367,32, State-gov,332057, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,55.0, United-States, <=50K
26635,32, Local-gov,126779, Some-college,10, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40.0, United-States, <=50K
22972,31, Private,191666, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
16637,20, Private,34706, Assoc-voc,11, Never-married, Tech-support, Not-in-family, White, Male,0,1740,45.0, United-States, <=50K
6061,20, Private,59348, Some-college,10, Never-married, Transport-moving, Own-child, White, Male,0,0,40.0, United-States, <=50K
25590,45, State-gov,269186, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
12986,45, Local-gov,63278, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,41.0, United-States, <=50K
6029,53, State-gov,200877, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,32.0, United-States, >50K
16414,38, Self-emp-not-inc,134397, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50.0, United-States, >50K
947,26, Private,204205, Masters,14, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,22.0, United-States, <=50K
15025,56, Self-emp-not-inc,152373, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,44.0, United-States, >50K
28698,48, Local-gov,109952, Some-college,10, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40.0, United-States, <=50K
1200,55, Self-emp-not-inc,304072, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60.0, United-States, <=50K
19005,62, ?,237992, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,40.0, United-States, <=50K
17418,27, Private,32440, 11th,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,48.0, United-States, <=50K
5664,64, Private,628821, 7th-8th,4, Never-married, Other-service, Unmarried, White, Female,0,0,35.0, England, <=50K
25562,61, ?,384988, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40.0, United-States, <=50K
12887,24, ?,102003, 12th,8, Never-married, ?, Own-child, White, Male,0,0,40.0, United-States, <=50K
18001,21, ?,244830, 11th,7, Never-married, ?, Own-child, White, Female,0,0,20.0, United-States, <=50K
19239,24, Private,208650, Masters,14, Divorced, Exec-managerial, Unmarried, White, Female,0,0,47.0, United-States, <=50K
19728,34, Private,176279, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50.0, United-States, >50K
135,45, Private,202958, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,70.0, United-States, >50K
19525,51, Private,215443, Bachelors,13, Never-married, Sales, Unmarried, Black, Female,0,0,15.0, United-States, <=50K
234,37, ?,243190, Some-college,10, Married-civ-spouse, ?, Wife, White, Female,0,0,40.0, United-States, <=50K
30855,67, Private,302834, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,2062,0,20.0, United-States, <=50K
25944,19, ?,87490, 10th,6, Never-married, ?, Own-child, Black, Male,0,0,24.0, United-States, <=50K
31817,32, Private,71417, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40.0, United-States, >50K
17021,19, Private,157747, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,30.0, United-States, <=50K
25031,44, Private,99199, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,1485,48.0, United-States, <=50K
15648,34, Private,244651, Assoc-acdm,12, Divorced, Craft-repair, Unmarried, White, Female,0,0,45.0, United-States, <=50K
32203,37, Private,215313, Some-college,10, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,40.0, United-States, >50K
17496,39, Private,176178, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,15024,0,60.0, United-States, >50K
17750,20, Private,405364, Masters,14, Never-married, Sales, Not-in-family, White, Male,0,0,40.0, Mexico, <=50K
638,31, Private,207645, Masters,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, >50K
8872,61, ?,700511, Bachelors,13, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,0,0,40.0, ?, <=50K
21446,57, Private,79787, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48.0, United-States, >50K
436,48, Private,38948, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45.0, United-States, >50K
4032,30, Private,127651, Bachelors,13, Separated, Exec-managerial, Unmarried, White, Female,0,0,40.0, United-States, <=50K
9864,38, Private,240825, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1848,50.0, United-States, >50K
23497,21, Private,268620, HS-grad,9, Never-married, Other-service, Other-relative, White, Male,0,0,15.0, United-States, <=50K
24946,38, Private,82781, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60.0, United-States, <=50K
